UNITID,GRCOHRT,UGENTERN,PGRCOHRT,RRFTCT,RRFTEX,RRFTIN,RRFTCTA,RET_NMF,RET_PCF,RRPTCT,RRPTEX,RRPTIN,RRPTCTA,RET_NMP,RET_PCP,STUFACR
218645,548.0,1154.0,47.0,524.0,0.0,0.0,524.0,316.0,60.0,2.0,0.0,0.0,2.0,0.0,0.0,15.0
218654,469.0,787.0,60.0,408.0,0.0,0.0,408.0,247.0,61.0,16.0,0.0,0.0,16.0,6.0,38.0,14.0
218663,6567.0,8159.0,80.0,6165.0,0.0,0.0,6165.0,5525.0,90.0,9.0,0.0,0.0,9.0,5.0,56.0,18.0
218672,334.0,940.0,36.0,361.0,0.0,0.0,361.0,134.0,37.0,6.0,0.0,0.0,6.0,1.0,17.0,16.0
218681,128.0,368.0,35.0,125.0,0.0,0.0,125.0,53.0,42.0,7.0,0.0,0.0,7.0,2.0,29.0,14.0
218690,196.0,961.0,20.0,260.0,0.0,0.0,260.0,148.0,57.0,6.0,0.0,0.0,6.0,1.0,17.0,16.0
218706,106.0,528.0,20.0,145.0,0.0,0.0,145.0,75.0,52.0,2.0,0.0,0.0,2.0,1.0,50.0,15.0
218724,2653.0,3402.0,78.0,2511.0,0.0,0.0,2511.0,1772.0,71.0,8.0,0.0,0.0,8.0,0.0,0.0,16.0
218733,817.0,1042.0,78.0,526.0,0.0,0.0,526.0,358.0,68.0,60.0,0.0,0.0,60.0,6.0,10.0,17.0
218742,685.0,1486.0,46.0,591.0,0.0,0.0,591.0,378.0,64.0,6.0,0.0,0.0,6.0,2.0,33.0,15.0
218821,451.0,558.0,81.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,18.0
218830,770.0,2695.0,29.0,872.0,1.0,0.0,871.0,532.0,61.0,446.0,0.0,0.0,446.0,168.0,38.0,18.0
218858,368.0,1244.0,30.0,288.0,0.0,0.0,288.0,175.0,61.0,157.0,0.0,0.0,157.0,61.0,39.0,15.0
218885,1877.0,2942.0,64.0,1884.0,0.0,0.0,1884.0,1031.0,55.0,162.0,0.0,0.0,162.0,70.0,43.0,19.0
218894,1123.0,3875.0,29.0,1145.0,0.0,0.0,1145.0,689.0,60.0,721.0,0.0,0.0,721.0,252.0,35.0,20.0
218919,120.0,244.0,49.0,78.0,0.0,0.0,78.0,51.0,65.0,3.0,0.0,0.0,3.0,1.0,33.0,13.0
218955,42.0,300.0,14.0,33.0,0.0,0.0,33.0,15.0,45.0,53.0,0.0,0.0,53.0,23.0,43.0,9.0
218964,707.0,1271.0,56.0,817.0,0.0,0.0,817.0,547.0,67.0,1.0,0.0,0.0,1.0,1.0,100.0,12.0
218973,507.0,538.0,94.0,457.0,0.0,0.0,457.0,405.0,89.0,,,,,,,11.0
218991,666.0,1762.0,38.0,615.0,0.0,0.0,615.0,383.0,62.0,184.0,0.0,0.0,184.0,64.0,35.0,19.0
219000,553.0,648.0,85.0,466.0,0.0,0.0,466.0,382.0,82.0,1.0,0.0,0.0,1.0,1.0,100.0,12.0
219037,,,,29.0,0.0,0.0,29.0,17.0,59.0,0.0,0.0,0.0,0.0,0.0,,7.0
219046,444.0,1460.0,30.0,374.0,0.0,0.0,374.0,266.0,71.0,16.0,0.0,0.0,16.0,6.0,38.0,18.0
219082,363.0,1164.0,31.0,345.0,0.0,0.0,345.0,257.0,74.0,13.0,0.0,0.0,13.0,10.0,77.0,18.0
219091,164.0,249.0,66.0,167.0,0.0,0.0,167.0,115.0,69.0,0.0,0.0,0.0,0.0,0.0,,12.0
219125,,,,19.0,0.0,0.0,19.0,19.0,100.0,0.0,0.0,0.0,0.0,0.0,,12.0
219143,604.0,1029.0,59.0,707.0,1.0,0.0,706.0,570.0,81.0,35.0,0.0,0.0,35.0,15.0,43.0,17.0
219170,,,,,,,,,,,,,,,,12.0
219189,406.0,670.0,61.0,418.0,0.0,0.0,418.0,337.0,81.0,11.0,0.0,0.0,11.0,7.0,64.0,13.0
219198,152.0,228.0,67.0,174.0,0.0,0.0,174.0,123.0,71.0,5.0,0.0,0.0,5.0,3.0,60.0,13.0
219204,6.0,190.0,3.0,6.0,0.0,0.0,6.0,2.0,33.0,29.0,0.0,0.0,29.0,6.0,21.0,6.0
219240,,,,3.0,0.0,0.0,3.0,2.0,67.0,15.0,0.0,0.0,15.0,12.0,80.0,5.0
219259,280.0,1454.0,19.0,288.0,0.0,0.0,288.0,212.0,74.0,12.0,0.0,0.0,12.0,6.0,50.0,16.0
219277,56.0,154.0,36.0,33.0,0.0,0.0,33.0,22.0,67.0,17.0,0.0,0.0,17.0,5.0,29.0,10.0
219295,79.0,200.0,40.0,69.0,0.0,0.0,69.0,35.0,51.0,0.0,0.0,0.0,0.0,0.0,,11.0
219338,,,,,,,,,,,,,,,,10.0
219347,523.0,699.0,75.0,483.0,0.0,0.0,483.0,400.0,83.0,8.0,0.0,0.0,8.0,5.0,63.0,12.0
219356,2123.0,3535.0,60.0,1924.0,1.0,0.0,1923.0,1516.0,79.0,41.0,0.0,0.0,41.0,16.0,39.0,18.0
219374,65.0,199.0,33.0,3.0,0.0,0.0,3.0,3.0,100.0,8.0,0.0,0.0,8.0,5.0,63.0,16.0
219383,302.0,436.0,69.0,303.0,0.0,0.0,303.0,223.0,74.0,6.0,0.0,0.0,6.0,6.0,100.0,17.0
219392,,,,,,,,,,,,,,,,4.0
219408,16.0,42.0,38.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,7.0
219426,522.0,1262.0,41.0,676.0,2.0,0.0,674.0,482.0,72.0,246.0,0.0,0.0,246.0,165.0,67.0,11.0
219453,,,,31.0,0.0,0.0,31.0,29.0,94.0,,,,,,,11.0
219471,1262.0,2988.0,42.0,1114.0,1.0,0.0,1113.0,910.0,82.0,36.0,0.0,0.0,36.0,19.0,53.0,14.0
219480,153.0,708.0,22.0,154.0,0.0,0.0,154.0,101.0,66.0,37.0,1.0,0.0,36.0,20.0,56.0,9.0
219505,5.0,10.0,50.0,6.0,0.0,0.0,6.0,5.0,83.0,,,,,,,5.0
219587,,,,45.0,0.0,0.0,45.0,41.0,91.0,,,,,,,12.0
219596,,,,53.0,0.0,0.0,53.0,31.0,58.0,,,,,,,20.0
219602,1322.0,2223.0,59.0,609.0,0.0,0.0,609.0,399.0,66.0,98.0,0.0,0.0,98.0,22.0,22.0,14.0
219639,36.0,153.0,24.0,63.0,0.0,0.0,63.0,40.0,63.0,5.0,0.0,0.0,5.0,3.0,60.0,7.0
219709,1910.0,2335.0,82.0,1827.0,0.0,0.0,1827.0,1535.0,84.0,7.0,0.0,0.0,7.0,3.0,43.0,12.0
219718,382.0,2536.0,15.0,445.0,0.0,0.0,445.0,248.0,56.0,30.0,0.0,0.0,30.0,8.0,27.0,17.0
219790,218.0,730.0,30.0,228.0,0.0,0.0,228.0,156.0,68.0,4.0,0.0,0.0,4.0,2.0,50.0,13.0
219806,299.0,493.0,61.0,394.0,0.0,0.0,394.0,266.0,68.0,1.0,0.0,0.0,1.0,1.0,100.0,10.0
219824,1177.0,1768.0,67.0,1153.0,0.0,0.0,1153.0,608.0,53.0,141.0,0.0,0.0,141.0,38.0,27.0,13.0
219833,175.0,376.0,47.0,271.0,0.0,0.0,271.0,193.0,71.0,0.0,0.0,0.0,0.0,0.0,,9.0
219842,,,,,,,,,,,,,,,,14.0
219851,,,,33.0,0.0,0.0,33.0,30.0,91.0,,,,,,,10.0
219879,686.0,858.0,80.0,604.0,0.0,0.0,604.0,346.0,57.0,103.0,0.0,0.0,103.0,36.0,35.0,20.0
219888,1119.0,2767.0,40.0,1347.0,0.0,0.0,1347.0,652.0,48.0,106.0,0.0,0.0,106.0,37.0,35.0,19.0
219903,,,,379.0,0.0,0.0,379.0,222.0,59.0,,,,,,,34.0
219921,,,,41.0,0.0,0.0,41.0,25.0,61.0,5.0,0.0,0.0,5.0,5.0,100.0,18.0
219949,623.0,1048.0,59.0,190.0,0.0,0.0,190.0,112.0,59.0,3.0,0.0,0.0,3.0,2.0,67.0,16.0
219976,696.0,904.0,77.0,660.0,1.0,0.0,659.0,554.0,84.0,3.0,0.0,0.0,3.0,2.0,67.0,13.0
219994,,,,103.0,0.0,0.0,103.0,83.0,81.0,11.0,0.0,0.0,11.0,10.0,91.0,17.0
220002,4.0,5.0,80.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,10.0
220057,457.0,735.0,62.0,486.0,0.0,0.0,486.0,261.0,54.0,70.0,0.0,0.0,70.0,42.0,60.0,23.0
220075,2007.0,3186.0,63.0,1832.0,0.0,0.0,1832.0,1317.0,72.0,24.0,0.0,0.0,24.0,16.0,67.0,16.0
220118,72.0,183.0,39.0,72.0,0.0,0.0,72.0,18.0,25.0,,,,,,,25.0
220127,,,,101.0,0.0,0.0,101.0,87.0,86.0,3.0,0.0,0.0,3.0,2.0,67.0,19.0
220163,,,,11.0,0.0,0.0,11.0,10.0,91.0,13.0,0.0,0.0,13.0,11.0,85.0,20.0
220181,299.0,348.0,86.0,289.0,0.0,0.0,289.0,229.0,79.0,6.0,0.0,0.0,6.0,2.0,33.0,12.0
220206,49.0,136.0,36.0,47.0,0.0,0.0,47.0,33.0,70.0,14.0,0.0,0.0,14.0,8.0,57.0,8.0
220215,331.0,713.0,46.0,369.0,0.0,0.0,369.0,341.0,92.0,2.0,0.0,0.0,2.0,1.0,50.0,13.0
220251,,,,55.0,0.0,0.0,55.0,39.0,71.0,3.0,0.0,0.0,3.0,0.0,0.0,20.0
220279,,,,62.0,0.0,0.0,62.0,56.0,90.0,10.0,0.0,0.0,10.0,8.0,80.0,13.0
220321,,,,53.0,0.0,0.0,53.0,37.0,70.0,16.0,0.0,0.0,16.0,13.0,81.0,20.0
220394,,,,62.0,0.0,0.0,62.0,53.0,85.0,0.0,0.0,0.0,0.0,0.0,,12.0
220400,596.0,892.0,67.0,731.0,0.0,0.0,731.0,324.0,44.0,94.0,0.0,0.0,94.0,36.0,38.0,19.0
220464,14.0,74.0,19.0,13.0,0.0,0.0,13.0,9.0,69.0,5.0,0.0,0.0,5.0,1.0,20.0,15.0
220473,155.0,232.0,67.0,141.0,0.0,0.0,141.0,108.0,77.0,8.0,0.0,0.0,8.0,2.0,25.0,10.0
220491,,,,1.0,0.0,0.0,1.0,1.0,100.0,5.0,0.0,0.0,5.0,4.0,80.0,16.0
220516,147.0,362.0,41.0,182.0,0.0,0.0,182.0,124.0,68.0,3.0,0.0,0.0,3.0,2.0,67.0,11.0
220552,,,,17.0,0.0,0.0,17.0,10.0,59.0,6.0,0.0,0.0,6.0,2.0,33.0,16.0
220598,293.0,388.0,76.0,296.0,0.0,0.0,296.0,180.0,61.0,3.0,0.0,0.0,3.0,1.0,33.0,15.0
220604,114.0,206.0,55.0,65.0,0.0,0.0,65.0,41.0,63.0,10.0,0.0,0.0,10.0,1.0,10.0,11.0
220613,516.0,927.0,56.0,617.0,0.0,0.0,617.0,490.0,79.0,3.0,0.0,0.0,3.0,0.0,0.0,12.0
220631,312.0,621.0,50.0,257.0,0.0,0.0,257.0,199.0,77.0,5.0,0.0,0.0,5.0,1.0,20.0,8.0
220640,,,,86.0,0.0,0.0,86.0,65.0,76.0,22.0,0.0,0.0,22.0,18.0,82.0,25.0
220701,207.0,386.0,54.0,214.0,0.0,0.0,214.0,142.0,66.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0
220710,278.0,416.0,67.0,274.0,0.0,0.0,274.0,182.0,66.0,0.0,0.0,0.0,0.0,0.0,,12.0
220756,,,,19.0,0.0,0.0,19.0,12.0,63.0,1.0,0.0,0.0,1.0,1.0,100.0,14.0
220765,,,,195.0,0.0,0.0,195.0,137.0,70.0,84.0,0.0,0.0,84.0,39.0,46.0,20.0
220853,,,,126.0,0.0,0.0,126.0,80.0,63.0,21.0,0.0,0.0,21.0,10.0,48.0,20.0
220862,2322.0,5870.0,40.0,2500.0,1.0,0.0,2499.0,1867.0,75.0,93.0,0.0,0.0,93.0,40.0,43.0,17.0
220978,2764.0,4491.0,62.0,2707.0,0.0,0.0,2707.0,2059.0,76.0,45.0,0.0,0.0,45.0,24.0,53.0,16.0
221050,,,,120.0,0.0,0.0,120.0,99.0,83.0,24.0,0.0,0.0,24.0,19.0,79.0,20.0
221096,1444.0,1963.0,74.0,1439.0,0.0,0.0,1439.0,742.0,52.0,160.0,0.0,0.0,160.0,62.0,39.0,23.0
221102,,,,96.0,0.0,0.0,96.0,79.0,82.0,12.0,0.0,0.0,12.0,5.0,42.0,20.0
221148,,,,291.0,0.0,0.0,291.0,220.0,76.0,,,,,,,20.0
221184,1158.0,2055.0,56.0,1116.0,0.0,0.0,1116.0,465.0,42.0,256.0,0.0,0.0,256.0,102.0,40.0,20.0
221236,,,,51.0,0.0,0.0,51.0,42.0,82.0,23.0,0.0,0.0,23.0,19.0,83.0,12.0
221281,,,,34.0,0.0,0.0,34.0,27.0,79.0,1.0,0.0,0.0,1.0,1.0,100.0,11.0
221333,,,,53.0,0.0,0.0,53.0,40.0,75.0,21.0,0.0,0.0,21.0,13.0,62.0,13.0
221351,478.0,501.0,95.0,592.0,0.0,0.0,592.0,538.0,91.0,,,,,,,9.0
221388,,,,31.0,0.0,0.0,31.0,23.0,74.0,3.0,0.0,0.0,3.0,2.0,67.0,15.0
221397,896.0,1184.0,76.0,933.0,0.0,0.0,933.0,519.0,56.0,74.0,0.0,0.0,74.0,32.0,43.0,17.0
221430,,,,66.0,0.0,0.0,66.0,46.0,70.0,21.0,0.0,0.0,21.0,13.0,62.0,22.0
221485,981.0,1655.0,59.0,1106.0,0.0,0.0,1106.0,526.0,48.0,290.0,0.0,6.0,296.0,64.0,22.0,16.0
221494,,,,87.0,0.0,0.0,87.0,77.0,89.0,8.0,0.0,0.0,8.0,4.0,50.0,20.0
221519,416.0,440.0,95.0,474.0,0.0,0.0,474.0,421.0,89.0,,,,,,,10.0
221582,,,,23.0,0.0,0.0,23.0,18.0,78.0,6.0,0.0,0.0,6.0,4.0,67.0,6.0
221591,,,,55.0,0.0,0.0,55.0,48.0,87.0,6.0,0.0,0.0,6.0,3.0,50.0,20.0
221607,,,,32.0,0.0,0.0,32.0,25.0,78.0,8.0,0.0,0.0,8.0,7.0,88.0,15.0
221616,,,,128.0,0.0,0.0,128.0,99.0,77.0,3.0,0.0,0.0,3.0,1.0,33.0,15.0
221625,,,,156.0,0.0,0.0,156.0,115.0,74.0,6.0,0.0,0.0,6.0,3.0,50.0,20.0
221643,1909.0,2961.0,64.0,2042.0,0.0,0.0,2042.0,1022.0,50.0,176.0,0.0,0.0,176.0,82.0,47.0,18.0
221661,619.0,912.0,68.0,476.0,0.0,0.0,476.0,404.0,85.0,4.0,0.0,0.0,4.0,2.0,50.0,15.0
221731,197.0,344.0,57.0,182.0,0.0,0.0,182.0,137.0,75.0,0.0,0.0,0.0,0.0,0.0,,10.0
221740,2229.0,3005.0,74.0,2057.0,0.0,0.0,2057.0,1492.0,73.0,17.0,0.0,0.0,17.0,6.0,35.0,16.0
221759,6828.0,8506.0,80.0,5926.0,0.0,0.0,5926.0,5250.0,89.0,22.0,0.0,0.0,22.0,9.0,41.0,18.0
221768,1101.0,2613.0,42.0,1035.0,0.0,0.0,1035.0,736.0,71.0,7.0,0.0,0.0,7.0,6.0,86.0,15.0
221829,,,,102.0,0.0,0.0,102.0,91.0,89.0,,,,,,,20.0
221838,3548.0,3988.0,89.0,1371.0,0.0,0.0,1371.0,845.0,62.0,55.0,0.0,0.0,55.0,10.0,18.0,14.0
221847,2046.0,2774.0,74.0,1653.0,0.0,0.0,1653.0,1297.0,78.0,8.0,0.0,0.0,8.0,3.0,38.0,18.0
221892,365.0,532.0,69.0,425.0,0.0,0.0,425.0,315.0,74.0,0.0,0.0,0.0,0.0,0.0,,22.0
221908,1024.0,1360.0,75.0,1138.0,0.0,0.0,1138.0,633.0,56.0,93.0,0.0,0.0,93.0,42.0,45.0,20.0
221953,129.0,263.0,49.0,199.0,0.0,0.0,199.0,110.0,55.0,1.0,0.0,0.0,1.0,1.0,100.0,16.0
221971,327.0,624.0,52.0,347.0,0.0,0.0,347.0,293.0,84.0,13.0,0.0,0.0,13.0,11.0,85.0,8.0
221999,1617.0,1869.0,87.0,1624.0,0.0,0.0,1624.0,1566.0,96.0,2.0,0.0,0.0,2.0,2.0,100.0,7.0
222053,1459.0,2021.0,72.0,1526.0,0.0,0.0,1526.0,746.0,49.0,192.0,0.0,0.0,192.0,74.0,39.0,24.0
222062,1228.0,1497.0,82.0,1203.0,0.0,0.0,1203.0,643.0,53.0,69.0,0.0,0.0,69.0,26.0,38.0,17.0
222105,61.0,137.0,45.0,62.0,0.0,0.0,62.0,40.0,65.0,61.0,0.0,0.0,61.0,31.0,51.0,11.0
222178,894.0,1071.0,83.0,833.0,0.0,0.0,833.0,654.0,79.0,0.0,0.0,0.0,0.0,0.0,,13.0
222567,229.0,2635.0,9.0,303.0,0.0,0.0,303.0,186.0,61.0,274.0,0.0,0.0,274.0,141.0,51.0,12.0
222576,1082.0,2517.0,43.0,971.0,1.0,0.0,970.0,643.0,66.0,391.0,0.0,0.0,391.0,186.0,48.0,19.0
222628,,,,,,,,,,,,,,,,16.0
222822,549.0,913.0,60.0,476.0,0.0,0.0,476.0,292.0,61.0,187.0,0.0,0.0,187.0,64.0,34.0,17.0
222831,1215.0,4090.0,30.0,1268.0,1.0,0.0,1267.0,928.0,73.0,16.0,0.0,0.0,16.0,7.0,44.0,18.0
222877,101.0,129.0,78.0,86.0,0.0,0.0,86.0,28.0,33.0,0.0,0.0,0.0,0.0,0.0,,18.0
222886,,,,243.0,0.0,0.0,243.0,172.0,71.0,12.0,0.0,0.0,12.0,10.0,83.0,30.0
222938,23.0,88.0,26.0,16.0,0.0,0.0,16.0,8.0,50.0,19.0,0.0,0.0,19.0,6.0,32.0,14.0
222983,330.0,365.0,90.0,284.0,1.0,0.0,283.0,239.0,84.0,,,,,,,11.0
222992,2142.0,7974.0,27.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,18.0
223056,,,,10.0,0.0,0.0,10.0,10.0,100.0,,,,,,,15.0
223083,,,,,,,,,,,,,,,,8.0
223117,,,,0.0,0.0,0.0,0.0,0.0,,15.0,0.0,0.0,15.0,8.0,53.0,4.0
223232,3286.0,3678.0,89.0,4258.0,3.0,0.0,4255.0,3847.0,90.0,13.0,0.0,0.0,13.0,6.0,46.0,15.0
223320,212.0,2365.0,9.0,300.0,0.0,0.0,300.0,153.0,51.0,1801.0,0.0,0.0,1801.0,919.0,51.0,18.0
223427,3533.0,8172.0,43.0,3001.0,1.0,0.0,3000.0,1648.0,55.0,1451.0,0.0,0.0,1451.0,702.0,48.0,35.0
223463,,,,9.0,0.0,0.0,9.0,9.0,100.0,,,,,,,26.0
223472,21.0,50.0,42.0,33.0,0.0,0.0,33.0,20.0,61.0,,,,,,,15.0
223506,399.0,1425.0,28.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,13.0
223816,366.0,2610.0,14.0,332.0,1.0,0.0,331.0,162.0,49.0,896.0,1.0,0.0,895.0,348.0,39.0,13.0
223852,,,,14.0,0.0,0.0,14.0,13.0,93.0,,,,,,,6.0
223898,289.0,1109.0,26.0,301.0,0.0,0.0,301.0,170.0,56.0,678.0,0.0,0.0,678.0,437.0,64.0,15.0
223922,160.0,670.0,24.0,233.0,0.0,0.0,233.0,130.0,56.0,486.0,0.0,0.0,486.0,257.0,53.0,17.0
224004,183.0,371.0,49.0,195.0,0.0,0.0,195.0,132.0,68.0,6.0,0.0,0.0,6.0,0.0,0.0,18.0
224013,,,,12.0,0.0,0.0,12.0,9.0,75.0,,,,,,,25.0
224110,675.0,3661.0,18.0,564.0,0.0,0.0,564.0,353.0,63.0,585.0,0.0,0.0,585.0,311.0,53.0,19.0
224147,1901.0,2628.0,72.0,1712.0,0.0,0.0,1712.0,1076.0,63.0,141.0,0.0,0.0,141.0,52.0,37.0,18.0
224156,,,,52.0,0.0,0.0,52.0,49.0,94.0,4.0,0.0,0.0,4.0,2.0,50.0,17.0
224226,748.0,1202.0,62.0,679.0,0.0,0.0,679.0,422.0,62.0,7.0,0.0,0.0,7.0,1.0,14.0,17.0
224244,75.0,114.0,66.0,105.0,0.0,0.0,105.0,36.0,34.0,5.0,0.0,0.0,5.0,3.0,60.0,13.0
224271,174.0,554.0,31.0,130.0,0.0,0.0,130.0,101.0,78.0,,,,,,,21.0
224323,403.0,454.0,89.0,476.0,0.0,0.0,476.0,368.0,77.0,,,,,,,12.0
224350,286.0,1271.0,23.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,11.0
224527,389.0,688.0,57.0,403.0,0.0,0.0,403.0,265.0,66.0,0.0,0.0,0.0,0.0,0.0,,14.0
224545,296.0,624.0,47.0,217.0,0.0,0.0,217.0,136.0,63.0,5.0,0.0,0.0,5.0,2.0,40.0,14.0
224554,823.0,1941.0,42.0,772.0,0.0,0.0,772.0,502.0,65.0,45.0,0.0,0.0,45.0,18.0,40.0,20.0
224615,2041.0,16408.0,12.0,23.0,0.0,0.0,23.0,11.0,48.0,41.0,0.0,0.0,41.0,23.0,56.0,22.0
224642,2460.0,5213.0,47.0,2309.0,0.0,0.0,2309.0,1421.0,62.0,1563.0,0.0,0.0,1563.0,796.0,51.0,21.0
224660,,,,16.0,0.0,0.0,16.0,9.0,56.0,0.0,0.0,0.0,0.0,0.0,,30.0
224679,,,,11.0,0.0,0.0,11.0,6.0,55.0,4.0,0.0,0.0,4.0,3.0,75.0,30.0
224758,,,,16.0,0.0,0.0,16.0,12.0,75.0,3.0,0.0,0.0,3.0,3.0,100.0,9.0
224776,28.0,97.0,29.0,11.0,0.0,0.0,11.0,6.0,55.0,17.0,0.0,0.0,17.0,4.0,24.0,11.0
224828,,,,16.0,0.0,0.0,16.0,10.0,63.0,6.0,0.0,0.0,6.0,2.0,33.0,8.0
224891,207.0,396.0,52.0,214.0,1.0,0.0,213.0,127.0,60.0,91.0,0.0,0.0,91.0,44.0,48.0,19.0
224961,208.0,466.0,45.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,13.0
225043,,,,8.0,0.0,0.0,8.0,6.0,75.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0
225070,351.0,932.0,38.0,3.0,0.0,0.0,3.0,2.0,67.0,0.0,0.0,0.0,0.0,0.0,,20.0
225201,,,,75.0,0.0,0.0,75.0,52.0,69.0,,,,,,,18.0
225247,349.0,449.0,78.0,388.0,0.0,0.0,388.0,248.0,64.0,0.0,0.0,0.0,0.0,0.0,,16.0
225308,420.0,1459.0,29.0,23.0,0.0,0.0,23.0,21.0,91.0,0.0,0.0,0.0,0.0,0.0,,16.0
225371,242.0,1277.0,19.0,391.0,0.0,0.0,391.0,201.0,51.0,136.0,0.0,0.0,136.0,58.0,43.0,16.0
225399,684.0,1009.0,68.0,758.0,0.0,0.0,758.0,524.0,69.0,44.0,0.0,0.0,44.0,24.0,55.0,15.0
225414,291.0,1400.0,21.0,263.0,0.0,0.0,263.0,175.0,67.0,72.0,0.0,0.0,72.0,37.0,51.0,15.0
225423,4176.0,16819.0,25.0,3646.0,0.0,0.0,3646.0,2280.0,63.0,3377.0,0.0,0.0,3377.0,1541.0,46.0,19.0
225432,1210.0,3427.0,35.0,1137.0,1.0,0.0,1136.0,740.0,65.0,223.0,0.0,0.0,223.0,119.0,53.0,18.0
225502,183.0,651.0,28.0,129.0,0.0,0.0,129.0,77.0,60.0,20.0,0.0,0.0,20.0,8.0,40.0,16.0
225511,5102.0,10222.0,50.0,4998.0,0.0,0.0,4998.0,4225.0,85.0,439.0,0.0,0.0,439.0,291.0,66.0,21.0
225520,345.0,2062.0,17.0,365.0,0.0,0.0,365.0,230.0,63.0,119.0,0.0,0.0,119.0,53.0,45.0,25.0
225548,208.0,310.0,67.0,227.0,0.0,0.0,227.0,124.0,55.0,8.0,0.0,0.0,8.0,1.0,13.0,10.0
225575,188.0,285.0,66.0,147.0,0.0,0.0,147.0,101.0,69.0,3.0,0.0,0.0,3.0,0.0,0.0,16.0
225627,956.0,1382.0,69.0,963.0,0.0,0.0,963.0,674.0,70.0,3.0,0.0,0.0,3.0,0.0,0.0,13.0
225876,113.0,306.0,37.0,93.0,0.0,0.0,93.0,40.0,43.0,6.0,0.0,0.0,6.0,1.0,17.0,14.0
225885,167.0,219.0,76.0,118.0,0.0,0.0,118.0,48.0,41.0,0.0,0.0,0.0,0.0,0.0,,12.0
225991,20.0,57.0,35.0,28.0,0.0,0.0,28.0,21.0,75.0,,,,,,,10.0
226019,723.0,2421.0,30.0,736.0,1.0,0.0,735.0,496.0,67.0,183.0,1.0,0.0,182.0,66.0,36.0,18.0
226091,1369.0,2243.0,61.0,1339.0,0.0,0.0,1339.0,795.0,59.0,206.0,0.0,0.0,206.0,114.0,55.0,20.0
226107,244.0,1270.0,19.0,196.0,0.0,0.0,196.0,126.0,64.0,58.0,0.0,0.0,58.0,24.0,41.0,22.0
226116,216.0,576.0,38.0,218.0,0.0,0.0,218.0,157.0,72.0,88.0,0.0,0.0,88.0,42.0,48.0,18.0
226125,,,,40.0,0.0,0.0,40.0,28.0,70.0,,,,,,,20.0
226134,929.0,1652.0,56.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,26.0
226152,1277.0,1786.0,72.0,1119.0,0.0,0.0,1119.0,885.0,79.0,20.0,0.0,0.0,20.0,15.0,75.0,19.0
226204,359.0,1824.0,20.0,288.0,0.0,0.0,288.0,224.0,78.0,766.0,3.0,0.0,763.0,422.0,55.0,13.0
226231,299.0,1626.0,18.0,314.0,0.0,0.0,314.0,242.0,77.0,11.0,0.0,0.0,11.0,5.0,45.0,13.0
226277,,,,357.0,0.0,0.0,357.0,287.0,80.0,,,,,,,28.0
226383,276.0,527.0,52.0,308.0,0.0,0.0,308.0,220.0,71.0,2.0,0.0,0.0,2.0,2.0,100.0,12.0
226408,413.0,1738.0,24.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,16.0
226471,744.0,973.0,76.0,861.0,0.0,0.0,861.0,555.0,64.0,0.0,0.0,0.0,0.0,0.0,,17.0
226578,683.0,1417.0,48.0,532.0,0.0,0.0,532.0,344.0,65.0,602.0,0.0,0.0,602.0,331.0,55.0,15.0
226587,274.0,522.0,52.0,300.0,0.0,0.0,300.0,193.0,64.0,2.0,0.0,0.0,2.0,0.0,0.0,13.0
226675,,,,,,,,,,,,,,,,8.0
226806,494.0,937.0,53.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,14.0
226833,773.0,1557.0,50.0,745.0,0.0,0.0,745.0,471.0,63.0,9.0,0.0,0.0,9.0,5.0,56.0,16.0
226860,,,,25.0,0.0,0.0,25.0,24.0,96.0,,,,,,,7.0
226879,14.0,68.0,21.0,7.0,0.0,0.0,7.0,6.0,86.0,2.0,0.0,0.0,2.0,2.0,100.0,10.0
226903,,,,549.0,0.0,0.0,549.0,353.0,64.0,,,,,,,25.0
227058,,,,11.0,0.0,0.0,11.0,10.0,91.0,,,,,,,11.0
227146,826.0,1369.0,60.0,821.0,0.0,0.0,821.0,485.0,59.0,277.0,0.0,0.0,277.0,138.0,50.0,21.0
227182,5414.0,24194.0,22.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,21.0
227216,6203.0,10376.0,60.0,5363.0,0.0,0.0,5363.0,4303.0,80.0,194.0,0.0,0.0,194.0,92.0,47.0,23.0
227225,391.0,1265.0,31.0,422.0,0.0,0.0,422.0,248.0,59.0,73.0,0.0,0.0,73.0,24.0,33.0,17.0
